[0, 0, 0, 0, 0, 14, 29, 31, 24, 2]
[0, 0, 0, 0, 0, 21, 21, 0, 29, 29]
[0, 0, 0, 0, 0, 0, 0, 30, 33, 37]
[0, 0, 0, 0, 8, 14, 20, 24, 30, 4]
[0, 0, 1, 2, 7, 21, 27, 22, 10, 10]
[0, 2, 2, 5, 7, 14, 19, 5, 24, 22]
[0, 2, 3, 4, 7, 21, 26, 33, 1, 3]
[0, 0, 1, 1, 6, 1, 1, 1, 36, 53]
[0, 3, 5, 8, 4, 4, 28, 33, 7, 8]
[1, 1, 2, 6, 7, 13, 21, 1, 36, 12]
[1, 1, 2, 2, 6, 12, 18, 23, 33, 2]
[10, 1, 1, 1, 1, 1, 1, 28, 28, 28]
[3, 3, 3, 3, 3, 3, 25, 25, 25, 7]
[0, 0, 2, 4, 8, 14, 18, 22, 24, 8]
[0, 0, 0, 0, 0, 10, 21, 21, 19, 29]
[0, 1, 1, 0, 0, 0, 0, 32, 34, 32]
[0, 0, 0, 0, 1, 12, 16, 21, 26, 24]
[0, 0, 2, 0, 6, 19, 23, 9, 14, 27]
[0, 0, 0, 0, 0, 0, 16, 16, 34, 34]
[1, 1, 1, 1, 1, 1, 1, 11, 41, 41]
[1, 1, 1, 3, 3, 3, 13, 13, 24, 38]
[1, 2, 2, 1, 1, 1, 16, 22, 25, 29]
[0, 0, 0, 12, 0, 0, 0, 26, 31, 31]
[0, 1, 1, 1, 12, 1, 16, 21, 21, 26]
[0, 0, 1, 2, 6, 11, 16, 17, 21, 26]
[0, 0, 0, 4, 6, 0, 0, 18, 31, 41]
[0, 0, 4, 4, 6, 6, 18, 18, 22, 22]
[0, 1, 1, 1, 2, 14, 16, 18, 22, 25]
[0, 0, 0, 4, 13, 7, 19, 18, 21, 18]
[0, 0, 0, 0, 7, 9, 14, 20, 20, 30]
[0, 0, 0, 0, 1, 14, 26, 19, 39, 1]
[0, 1, 2, 3, 4, 6, 9, 13, 20, 42]
[1, 1, 1, 1, 13, 13, 2, 26, 26, 16]
[0, 0, 0, 0, 0, 20, 20, 0, 30, 30]
[0, 0, 1, 3, 7, 14, 23, 33, 18, 1]
[0, 1, 1, 1, 8, 10, 14, 18, 20, 27]
[2, 4, 3, 4, 7, 7, 3, 2, 32, 36]
[0, 0, 1, 5, 8, 4, 21, 0, 22, 39]
